userid,user_display_name,user_reported_location,user_profile_description,account_creation_date,follower_count,following_count,first_tweet_time,last_tweet_time,total_tweets,urls,hashtags
b'774573931965648896',b'Sonia PTI',"b'Karachi, Pakistan'",b'Human rights activist |#PakistanForIslamicUnity\xc2\xa0|\xc2\xa0#Struggling4NayaPakistan\xc2\xa0| Fighting against the STATUS QUO|  Member of #PTI #TS',b'2016-09-10T00:00:00.000Z',b'16310',b'115',b'2016-09-10T12:18:00.000Z',b'2016-12-29T17:34:00.000Z',b'739',"b""['https://twitter.com/bushra_malik10/status/775659211757907968', 'https://twitter.com/SyyEdWaseem5/status/808738162428280832', 'https://twitter.com/MePanorama/status/814468436084621312', 'http://fb.me/3cW1ag8do', 'https://twitter.com/fwajid308/status/774593153651380224', 'https://twitter.com/Tariq_Unar/status/808733822485413888', 'https://twitter.com/noreenaftab1/status/814505513740279808', 'https://twitter.com/againstpeace92/status/775668184418439168', 'https://twitter.com/Hussainipower/status/774598432061263872', 'https://twitter.com/alihussainbutt/status/814512873397489664', 'https://twitter.com/AA_kirmani/status/774593687565119490', 'https://twitter.com/AQUIB_ZAIDI/status/808742263668883456', 'https://twitter.com/Nainu_Jafri/status/808733872120877056', 'https://twitter.com/Aaliya_651/status/775668360327626752', 'https://twitter.com/SNA110/status/808724849644498944', 'https://twitter.com/shiitesmspk/status/808734010608406528', 'https://twitter.com/shiitesmspk/status/808733921437478916', 'https://twitter.com/cool_hunain/status/774594318329708546', 'https://twitter.com/faizee_nisar/status/774595094863155200', 'https://twitter.com/SyedSalehAbbas/status/774530477067759616', 'https://twitter.com/Nainu_Jafri/status/808733941679198208', 'https://twitter.com/Wajiha_siddiqi/status/775668246007521280', 'https://twitter.com/iran_98/status/808734043940524033', 'https://twitter.com/che_bangash/status/774599929595588608', 'https://twitter.com/waran_ghader/status/808736178031755264', 'https://twitter.com/Ramsha_virkk/status/774598774010314752', 'https://twitter.com/_Ali_110/status/808733643980017664', 'https://twitter.com/mr_mostafa___/status/808723419353247744', 'https://twitter.com/Atifrauf72/status/774578439173001216', 'https://twitter.com/SyedaMaham9/status/774604111912112129', 'https://twitter.com/azhar502050/status/774596655744159744', 'http://iuvmpress.com/ur/1723', 'https://twitter.com/ali_ahvaz/status/808736101561049088', 'https://twitter.com/alhadath24_en/status/774506742642307072', 'https://twitter.com/aliza795/status/775667867769380865', 'https://twitter.com/Ramsha_virkk/status/774596368329506816', 'https://twitter.com/MePanorama/status/814240300491243521', 'https://twitter.com/pinkyno01/status/814507554659336192', 'https://twitter.com/Atifrauf72/status/775664095940923392', 'https://twitter.com/Tariq_Unar/status/808733593140940800', 'http://fb.me/87QdNFs7L', 'https://twitter.com/Tariq_Unar/status/808733499972841472', 'https://twitter.com/Ramsha_virkk/status/774598401782587396', 'http://fr.whatsupic.com/nouvelles-politiques-monde/1482997332.html']""","b""['\xd8\xb2\xda\xa9\xd8\xb2\xda\xa9\xdb\x8c', '\xd9\x83\xd8\xa7\xd8\xb3_\xd8\xa7\xd9\x84\xd8\xae\xd9\x84\xd9\x8a\xd8\xac_\xd8\xa7\xd9\x84\xd8\xb9\xd8\xb1\xd8\xa8\xd9\x8a', 'freezakzaky', '\xd8\xb5\xd9\x88\xd8\xaa_\xd8\xa7\xd9\x84\xd8\xba\xd8\xaf', 'Freezakzaky', '\xd9\x85\xd8\xb4\xd8\xa7\xd9\x87\xd9\x8a\xd8\xb1', 'alepporealstory', 'Israel', '\xd8\xb3\xd9\x84\xd9\x85\xd8\xa7\xd9\x86', '\xd8\xb9\xd8\xa7\xd9\x85_2016_\xd9\x81\xd9\x8a_\xd9\x83\xd9\x84\xd9\x85\xd9\x87', '\xd8\xa7\xd9\x84\xd8\xb1\xd9\x8a\xd8\xa7\xd8\xb4\xd9\x8a', 'Yemenr', '\xd8\xa7\xd8\xb1\xd8\xb6_\xd8\xa7\xd9\x84\xd9\x81\xd8\xb1\xd8\xaf\xd9\x88\xd8\xb3_\xd9\x88\xd8\xa7\xd9\x84\xd8\xae\xd9\x84\xd9\x88\xd8\xaf', 'SZakzaky', 'saudis', 'MassDeception', '\xd9\x83\xd9\x84\xd9\x86\xd8\xa7_\xd8\xb2\xd9\x83\xd8\xb2\xd9\x83\xd9\x8a', '\xd9\x81\xd9\x83\xd8\xb115', 'SaudiMustApologize', 'WhyIndiaBacksISIS', 'NigeriaMassacre', '\xd8\xa7\xd8\xa8\xd9\x88\xd8\xb8\xd8\xa8\xd9\x8a', '\xd8\xb9\xdb\x8c\xd8\xaf\xd9\x85\xd8\xa8\xd8\xa7\xd8\xb1\xda\xa9', 'AleppoRealstory', '\xd8\xa8\xd8\xb1\xd8\xa7\xd8\xaf\xd8\xb1\xdb\x8c_\xd8\xb9\xd9\x87\xd8\xaf_\xd9\xbe\xdb\x8c\xd9\x85\xd8\xa8\xd8\xb1\xdb\x8c', '\xd8\xb3\xd9\x88\xd8\xb1\xd9\x8a\xd8\xa7', '\xd8\xaa\xd8\xb1\xd9\x83\xd9\x8a\xd8\xa7', 'SaudiKillsPilgrims', 'IMN', 'freeZakzaky', '\xd8\xa7\xd8\xb1\xd8\xa8\xd8\xb9\xdb\x8c\xd9\x86', 'EidMubaarak', 'PakMartyrsOfMinaStampede', 'AYAMMA', '\xd9\x81\xd8\xb1\xd9\x86\xd8\xb3\xd8\xa7', 'ISIS', '\xd8\xa8\xd9\x88\xd8\xaa\xd9\x8a\xd9\x86', 'NFLUK', 'Syria', 'm\xc3\xa9dias', 'VoteDidi4TNMA', 'ZariaMassacre', 'ImamHussain', 'ICC', '\xd9\x85\xd9\x88\xd8\xb3\xd9\x83\xd9\x88', 'SheikhZakzaky', 'Aleppo', '\xd8\xb9\xd9\x8a\xd9\x86_\xd8\xa7\xd9\x84\xd8\xaa\xd9\x8a\xd9\x86\xd9\x87', '\xd8\xa7\xd8\xad\xd9\x85\xd8\xaf_\xd8\xb9\xd8\xb7\xd9\x8a\xd9\x81_\xd8\xae\xd8\xb7_\xd8\xa7\xd8\xad\xd9\x85\xd8\xb1', 'saudimustapologize', 'Humanrights', '\xef\xba\xb7\xef\xaf\xbf\xef\xba\xa6_\xef\xba\xaf\xef\xae\x90\xef\xba\xb0\xef\xba\x8d\xef\xae\x90\xef\xaf\xbd', 'NO2SAUDI', 'Saudi', '\xd8\xb1\xd8\xb3\xd8\xa7\xd9\x84\xd9\x87_\xd8\xa7\xd9\x84\xd8\xb4\xd8\xb9\xd8\xa8_\xd9\x84\xd9\x84\xd8\xa8\xd8\xb1\xd9\x84\xd9\x85\xd8\xa7\xd9\x86', 'FreeZakZaky', 'charitytuesday', '\xd9\x87\xd8\xb1\xd9\x88\xd8\xa8_\xd8\xa7\xd9\x84MSN_\xd9\x85\xd9\x86_\xd8\xb9\xd9\x85\xd9\x88\xd8\xb1\xd9\x8a', 'Syrie', '\xd9\x85\xd8\xac\xd8\xb2\xd8\xb1\xd8\xa9_\xd9\x86\xd9\x8a\xd8\xac\xd9\x8a\xd8\xb1\xd9\x8a\xd8\xa7', 'TfAPLMF', '\xd8\xb4\xdb\x8c\xd8\xae_\xd8\xb2\xda\xa9\xd8\xb2\xd8\xa7\xda\xa9\xdb\x8c', '\xd8\xa7\xd9\x84\xd9\x86\xd9\x85\xd8\xb1', 'aleppo', 'saudi', '\xd8\xa7\xd9\x84\xd8\xac\xd8\xa8\xd9\x87\xd8\xa9_\xd8\xa7\xd9\x84\xd9\x85\xd8\xac\xd8\xa7\xd8\xb2\xd9\x8a\xd8\xa9', '\xef\xba\x8d\xef\xbb\x9f\xef\xba\xb0\xef\xbb\x9b\xef\xba\xb0\xef\xba\x8d\xef\xbb\x9b\xef\xbb\xb2', '\xd8\xaa\xd9\x81\xd8\xa7\xd8\xb5\xd9\x8a\xd9\x84', '\xd8\xb4\xd9\x8a\xd9\x84\xd9\x87_\xd9\x83\xd9\x81\xd8\xa7\xd9\x86\xd9\x8a_\xd8\xb9\xd8\xb0\xd8\xa7\xd8\xa8', '\xd8\xb4\xd9\x87\xd8\xaf\xd8\xa7\xd9\x88\xd9\x86\xd8\xa7_\xd9\x82\xd8\xa7\xd8\xaf\xd8\xaa\xd9\x86\xd8\xa7', 'zakzaky', '\xd8\xb4\xd9\x88_\xd9\x86\xd8\xb3\xd9\x8a\xd8\xaa', '\xd8\xa7\xd9\x84\xd8\xad\xd8\xb1\xdb\x8c\xd8\xa9_\xd9\x84\xd9\x84\xd8\xb2\xd9\x83\xd8\xb2\xd9\x83\xd9\x8a', '\xd8\xad\xd9\x84\xd8\xa8_\xda\xa9\xd8\xb1\xd8\xa8\xd9\x84\xd8\xa7', '\xd8\xb9\xd9\x8a\xd8\xaf\xd9\x8a_\xd9\x8a\xd8\xa7_\xd8\xa8\xd9\x84\xd8\xa7\xd8\xaf\xd9\x8a', 'saudikillspilgrims', 'GetAJobOnMployNg', '\xd8\xb1\xd9\x88\xd8\xb2_\xd9\x82\xd8\xaf\xd8\xb3', 'Syrians', 'massacre_nigeria', '\xd9\x87\xd9\x88\xd9\x84\xd8\xa7\xd9\x86\xd8\xaf', 'ARABsmis', '\xd8\xb2\xda\xa9\xd8\xb2\xd8\xa7\xda\xa9\xdb\x8c', '\xd8\xa7\xd9\x84\xd8\xb4\xd9\x8a\xd8\xae_\xd8\xa5\xd8\xa8\xd8\xb1\xd8\xa7\xd9\x87\xd9\x8a\xd9\x85_\xd8\xa7\xd9\x84\xd8\xb2\xd9\x83\xd8\xb2\xd8\xa7\xd9\x83\xd9\x8a', '\xd8\xb3\xd8\xb9\xd9\x88\xd8\xaf\xdb\x8c\xdb\x81_\xdb\x8c\xdb\x81\xd9\x88\xd8\xaf\xdb\x8c_\xd8\xa7\xdb\x8c\xd8\xac\xd9\x86\xd9\xb9', 'BringBackOurZariaGirls', 'nigeriapolice', 'Zariamassacre', '\xd9\x84\xd8\xa7\xd9\x81\xd8\xb1\xd9\x88\xd9\x81', '\xd8\xad\xd9\x84\xd8\xa8', 'Zakzaky', 'TuesdaySelfie', 'AleppoRealStory', 'Assad', 'Mina', '\xd9\x83\xd8\xb0\xd8\xa8_\xd8\xa8\xd8\xb5\xd9\x88\xd8\xb1\xd9\x87_\xd8\xb9\xd9\x86_\xd8\xad\xd9\x84\xd8\xa8', '\xd8\xb8\xd8\xb1\xdb\x8c\xd9\x81', '\xd8\xb4\xd8\xaa\xd9\x8a_\xd9\x8a\xd8\xa7_\xd8\xaf\xd9\x86\xd9\x8a\xd9\x8a', 'massacrenigeria', 'GDNVoiceofBahrain', '\xd8\xa7\xd9\x84\xd8\xb3\xd9\x8a\xd8\xb3\xd9\x8a', '\xd9\x82\xd8\xb1\xd9\x88\xd8\xa8_\xd9\x85\xd8\xba\xd8\xb1\xd8\xaf_\xd9\x84\xd9\x84\xd8\xaf\xd8\xb9\xd9\x85', 'syria', 'Nigeria', '\xd9\x86\xd8\xb8\xd8\xa7\xd9\x85_\xd8\xa7\xd9\x84\xd8\xb0\xd9\x84_\xd9\x88\xd8\xa7\xd9\x84\xd8\xb9\xd8\xa7\xd8\xb1', 'Alep', 'iHeartHeyViolet', '\xd8\xa7\xd9\x8a\xd9\x81\xd9\x88\xd9\x86\xd9\x83_\xd9\x85\xd9\x86_\xd9\x83\xd9\x88\xd8\xb2\xd9\x86\xd8\xb2_\xd9\x88\xd8\xb9\xd8\xa8\xd8\xaf\xd8\xa7\xd9\x84\xd9\x84\xd9\x87', '\xd9\x82\xd9\x85\xd9\x87_\xd8\xb1\xd9\x8a\xd9\x8a\xd8\xb3\xd8\xa7\xd8\xaa_\xd8\xa7\xd9\x84\xd8\xa8\xd8\xb1\xd9\x84\xd9\x85\xd8\xa7\xd9\x86\xd8\xa7\xd8\xaa', 'KashmirReferendum', '\xd8\xa7\xd8\xb3\xd8\xb1\xd8\xa7\xd8\xa6\xdb\x8c\xd9\x84', '\xd9\x86\xdb\x8c\xd8\xac\xd8\xb1\xdb\x8c\xd9\x87', 'TripoliScope', '\xd8\xa7\xd9\x84\xd8\xb5\xd8\xaf\xd8\xb1', 'INDInnovators', '\xd9\x83\xd9\x84\xd9\x85\xd9\x87_\xd8\xaa\xd8\xb3\xd8\xaa\xd8\xad\xd9\x82_\xd8\xa7\xd9\x84\xd8\xaa\xd8\xa7\xd9\x85\xd9\x84', 'FreeZakzaky', '\xd8\xa7\xd9\x86\xd8\xb7\xd9\x84\xd9\x8a\xd8\xa7\xd8\xb3', '\xd9\x88\xd8\xb5\xd9\x8a\xd8\xa9_\xd8\xa7\xd9\x84\xd9\x86\xd9\x85\xd8\xb1']"""
